id,ACTION2
10620,0
10621,1
10622,0
10623,0
10624,0
10625,1
10626,1
10627,0
10628,0
10629,0
10630,0
10631,0
10632,1
10633,1
10634,1
10635,0
10636,0
10637,0
10638,0
10639,1
10640,0
10641,0
10642,1
10643,0
10644,0
10645,1
10646,1
10647,1
10648,0
10649,1
10650,1
10651,1
10652,0
10653,0
10654,0
10655,0
10656,1
10657,0
10658,0
10659,1
10660,0
10661,0
10662,0
10663,0
10664,1
10665,0
10666,0
10667,0
10668,0
10669,1
10670,1
10671,0
10672,0
10673,0
10674,1
10675,0
10676,1
10677,1
10678,0
10679,1
10680,0
10681,1
10682,1
10683,1
10684,1
10685,0
10686,0
10687,0
10688,0
10689,0
10690,1
10691,0
10692,0
10693,0
10694,0
10695,1
10696,0
10697,1
10698,1
10699,0
10700,0
10701,1
10702,0
10703,1
10704,1
10705,0
10706,1
10707,0
10708,0
10709,0
10710,1
10711,0
10712,1
10713,1
10714,0
10715,0
10716,1
10717,0
10718,1
10719,1
10720,0
10721,1
10722,0
10723,0
10724,0
10725,1
10726,0
10727,0
10728,0
10729,1
10730,1
10731,1
10732,1
10733,1
10734,0
10735,0
10736,1
10737,1
10738,0
10739,0
10740,1
10741,0
10742,1
10743,1
10744,1
10745,0
10746,0
10747,1
10748,0
10749,1
10750,0
10751,0
10752,1
10753,0
10754,0
10755,1
10756,1
10757,0
10758,0
10759,0
10760,0
10761,1
10762,0
10763,1
10764,1
10765,0
10766,1
10767,0
10768,0
10769,1
10770,0
10771,0
10772,0
10773,0
10774,1
10775,0
10776,1
10777,1
10778,1
10779,0
10780,1
10781,0
10782,0
10783,0
10784,1
10785,0
10786,0
10787,0
10788,1
10789,0
10790,1
10791,0
10792,0
10793,1
10794,1
10795,0
10796,0
10797,0
10798,0
10799,0
10800,0
10801,1
10802,0
10803,1
10804,0
10805,1
10806,0
10807,0
10808,0
10809,1
10810,0
10811,0
10812,1
10813,1
10814,0
10815,0
10816,1
10817,0
10818,1
10819,0
10820,1
10821,0
10822,0
10823,0
10824,1
10825,0
10826,1
10827,1
10828,0
10829,1
10830,1
10831,0
10832,1
10833,1
10834,0
10835,1
10836,0
10837,1
10838,0
10839,0
10840,0
10841,0
10842,1
10843,0
10844,1
10845,0
10846,1
10847,0
10848,1
10849,0
10850,1
10851,1
10852,0
10853,1
10854,1
10855,1
10856,0
10857,0
10858,0
10859,0
10860,0
10861,0
10862,0
10863,1
10864,0
10865,0
10866,1
10867,1
10868,1
10869,1
10870,0
10871,0
10872,0
10873,1
10874,0
10875,0
10876,0
10877,0
10878,1
10879,0
10880,1
10881,0
10882,1
10883,0
10884,1
10885,0
10886,1
10887,0
10888,0
10889,0
10890,1
10891,0
10892,0
10893,1
10894,1
10895,0
10896,0
10897,0
10898,0
10899,1
10900,0
10901,0
10902,1
10903,0
10904,1
10905,0
10906,0
10907,0
10908,0
10909,0
10910,0
10911,1
10912,0
10913,1
10914,0
10915,1
10916,1
10917,0
10918,1
10919,1
10920,1
10921,0
10922,0
10923,1
10924,1
10925,1
10926,1
10927,0
10928,0
10929,0
10930,1
10931,0
10932,1
10933,0
10934,0
10935,0
10936,1
10937,0
10938,1
10939,1
10940,1
10941,0
10942,0
10943,1
10944,0
10945,0
10946,0
10947,1
10948,0
10949,0
10950,0
10951,1
10952,1
10953,1
10954,0
10955,1
10956,1
10957,0
10958,0
10959,1
10960,1
10961,0
10962,1
10963,0
10964,0
10965,0
10966,1
10967,1
10968,0
10969,1
10970,1
10971,0
10972,1
10973,0
10974,0
10975,1
10976,1
10977,0
10978,1
10979,0
10980,0
10981,1
10982,0
10983,0
10984,0
10985,1
10986,0
10987,1
10988,0
10989,1
10990,1
10991,0
10992,1
10993,0
10994,0
10995,0
10996,0
10997,1
10998,0
10999,1
11000,1
11001,0
11002,0
11003,0
11004,1
11005,1
11006,1
11007,0
11008,0
11009,1
11010,1
11011,0
11012,0
11013,0
11014,0
11015,1
11016,0
11017,0
11018,0
11019,0
11020,1
11021,0
11022,0
11023,0
11024,0
11025,0
11026,1
11027,1
11028,0
11029,0
11030,0
11031,0
11032,1
11033,1
11034,0
11035,0
11036,0
11037,1
11038,0
11039,1
11040,0
11041,0
11042,0
11043,1
11044,0
11045,0
11046,0
11047,0
11048,1
11049,0
11050,0
11051,1
11052,1
11053,1
11054,1
11055,0
11056,0
11057,1
11058,1
11059,1
11060,1
11061,1
11062,0
11063,0
11064,1
11065,1
11066,1
11067,1
11068,1
11069,0
11070,0
11071,0
11072,1
11073,0
11074,0
11075,1
11076,0
11077,0
11078,0
11079,0
11080,0
11081,0
11082,1
11083,0
11084,0
11085,1
11086,1
11087,1
11088,0
11089,1
11090,0
11091,1
11092,0
11093,0
11094,0
11095,1
11096,1
11097,0
11098,1
11099,1
11100,1
11101,1
11102,0
11103,1
11104,0
11105,0
11106,1
11107,1
11108,1
11109,0
11110,1
11111,0
11112,0
11113,1
11114,0
11115,0
11116,0
11117,0
11118,0
11119,1
11120,0
11121,1
11122,0
11123,1
11124,0
11125,0
11126,0
11127,0
11128,0
11129,0
11130,0
11131,0
11132,1
11133,1
11134,0
11135,1
11136,0
11137,1
11138,0
11139,0
11140,1
11141,1
11142,0
11143,0
11144,1
11145,0
11146,0
11147,0
11148,0
11149,1
11150,0
11151,0
11152,0
11153,1
11154,0
11155,0
11156,1
11157,0
11158,1
11159,0
11160,0
11161,0
11162,0
11163,0
11164,0
11165,1
11166,1
11167,0
11168,0
11169,1
11170,0
11171,1
11172,1
11173,0
11174,1
11175,0
11176,1
11177,1
11178,0
11179,1
11180,0
11181,0
11182,1
11183,1
11184,0
11185,0
11186,1
11187,1
11188,1
11189,1
11190,1
11191,1
11192,1
11193,1
11194,0
11195,0
11196,0
11197,0
11198,0
11199,1
11200,0
11201,0
11202,0
11203,1
11204,0
11205,1
11206,0
11207,1
11208,1
11209,1
11210,0
11211,1
11212,1
11213,1
11214,1
11215,0
11216,0
11217,0
11218,0
11219,1
11220,1
11221,0
11222,0
11223,1
11224,0
11225,0
11226,0
11227,0
11228,1
11229,1
11230,0
11231,1
11232,1
11233,1
11234,0
11235,1
11236,1
11237,0
11238,0
11239,1
11240,1
11241,0
11242,0
11243,0
11244,0
11245,1
11246,0
11247,0
11248,0
11249,1
11250,0
11251,0
11252,0
11253,0
11254,1
11255,0
11256,1
11257,0
11258,1
11259,0
11260,1
11261,0
11262,0
11263,0
11264,1
11265,1
11266,0
11267,1
11268,1
11269,1
11270,0
11271,1
11272,0
11273,1
11274,0
11275,0
11276,0
11277,1
11278,0
11279,1
11280,0
11281,0
11282,1
11283,0
11284,0
11285,0
11286,1
11287,1
11288,0
11289,1
11290,1
11291,1
11292,0
11293,0
11294,1
11295,1
11296,1
11297,0
11298,0
11299,0
11300,0
11301,1
11302,0
11303,1
11304,1
11305,0
11306,0
11307,0
11308,0
11309,1
11310,0
11311,0
11312,1
11313,1
11314,0
11315,0
11316,1
11317,1
11318,1
11319,1
11320,0
11321,0
11322,1
11323,0
11324,1
11325,0
11326,0
11327,0
11328,0
11329,0
11330,1
11331,1
11332,0
11333,0
11334,0
11335,0
11336,1
11337,1
11338,1
11339,0
11340,1
11341,0
11342,1
11343,0
11344,1
11345,1
11346,0
11347,0
11348,0
11349,0
11350,1
11351,1
11352,0
11353,1
11354,1
11355,0
11356,1
11357,1
11358,1
11359,0
11360,1
11361,0
11362,1
11363,1
11364,0
11365,1
11366,0
11367,1
11368,1
11369,1
11370,0
11371,0
11372,0
11373,0
11374,1
11375,1
11376,0
11377,1
11378,1
11379,0
11380,0
11381,0
11382,0
11383,1
11384,0
11385,1
11386,0
11387,0
11388,0
11389,0
11390,1
11391,1
11392,0
11393,0
11394,1
11395,1
11396,1
11397,1
11398,1
11399,0
11400,1
11401,0
11402,0
11403,0
11404,1
11405,0
11406,1
11407,0
11408,1
11409,0
11410,1
11411,1
11412,0
11413,0
11414,0
11415,1
11416,1
11417,0
11418,0
11419,0
11420,0
11421,0
11422,1
11423,0
11424,1
11425,1
11426,0
11427,0
11428,1
11429,0
11430,0
11431,0
11432,0
11433,1
11434,0
11435,0
11436,0
11437,0
11438,0
11439,0
11440,0
11441,0
11442,0
11443,0
11444,1
11445,0
11446,0
11447,0
11448,1
11449,1
11450,1
11451,1
11452,1
11453,0
11454,1
11455,0
11456,0
11457,1
11458,0
11459,1
11460,1
11461,0
11462,0
11463,0
11464,0
11465,1
11466,0
11467,0
11468,1
11469,1
11470,1
11471,0
11472,0
11473,1
11474,0
11475,1
11476,0
11477,0
11478,1
11479,0
11480,1
11481,0
11482,1
11483,1
11484,0
11485,0
11486,0
11487,0
11488,1
11489,0
11490,0
11491,0
11492,1
11493,1
11494,1
11495,0
11496,1
11497,1
11498,0
11499,0
11500,1
11501,0
11502,0
11503,0
11504,1
11505,0
11506,1
11507,0
11508,1
11509,1
11510,0
11511,0
11512,1
11513,1
11514,1
11515,0
11516,1
11517,0
11518,0
11519,1
11520,0
11521,1
11522,0
11523,0
11524,0
11525,0
11526,0
11527,0
11528,1
11529,0
11530,0
11531,0
11532,1
11533,1
11534,1
11535,0
11536,1
11537,0
11538,0
11539,1
11540,1
11541,1
11542,1
11543,0
11544,1
11545,0
11546,0
11547,0
11548,0
11549,1
11550,0
11551,0
11552,0
11553,1
11554,0
11555,1
11556,0
11557,1
11558,0
11559,1
11560,1
11561,1
11562,0
11563,0
11564,1
11565,1
11566,0
11567,1
11568,1
11569,1
11570,1
11571,1
11572,1
11573,1
11574,1
11575,0
11576,1
11577,1
11578,1
11579,0
11580,0
11581,1
11582,0
11583,0
11584,0
11585,1
11586,0
11587,0
11588,0
11589,0
11590,0
11591,1
11592,0
11593,1
11594,0
11595,0
11596,0
11597,1
11598,1
11599,0
11600,0
11601,1
11602,0
11603,1
11604,1
11605,1
11606,0
11607,0
11608,1
11609,0
11610,0
11611,1
11612,0
11613,0
11614,0
11615,1
11616,0
11617,0
11618,0
11619,1
11620,0
11621,0
11622,0
11623,1
11624,1
11625,0
11626,1
11627,0
11628,0
11629,1
11630,1
11631,0
11632,1
11633,0
11634,0
11635,0
11636,0
11637,1
11638,0
11639,0
11640,0
11641,1
11642,1
11643,1
11644,0
11645,1
11646,1
11647,0
11648,1
11649,0
11650,0
11651,0
11652,1
11653,0
11654,0
11655,0
11656,1
11657,0
11658,1
11659,0
11660,1
11661,0
11662,0
11663,1
11664,1
11665,1
11666,0
11667,0
11668,0
11669,0
11670,1
11671,1
11672,1
11673,1
11674,0
11675,0
11676,1
11677,0
11678,1
11679,0
11680,0
11681,1
11682,0
11683,1
11684,1
11685,0
11686,1
11687,0
11688,0
11689,0
11690,0
11691,0
11692,1
11693,0
11694,0
11695,1
11696,1
11697,0
11698,0
11699,0
11700,0
11701,1
11702,0
11703,0
11704,0
11705,1
11706,0
11707,1
11708,0
11709,0
11710,1
11711,0
11712,1
11713,1
11714,0
11715,1
11716,1
11717,1
11718,1
11719,0
11720,1
11721,0
11722,0
11723,1
11724,0
11725,0
11726,0
11727,0
11728,1
11729,0
11730,0
11731,1
11732,0
11733,1
11734,0
11735,0
11736,0
11737,1
11738,1
11739,1
11740,1
11741,0
11742,0
11743,0
11744,0
11745,1
11746,1
11747,0
11748,0
11749,1
11750,0
11751,0
11752,0
11753,1
11754,0
11755,1
11756,0
11757,0
11758,1
11759,1
11760,0
11761,1
11762,1
11763,1
11764,0
11765,0
11766,1
11767,0
11768,0
11769,0
11770,1
11771,0
11772,0
11773,0
11774,1
11775,1
11776,0
11777,1
11778,0
11779,0
11780,0
11781,1
11782,0
11783,0
11784,0
11785,0
11786,1
11787,0
11788,0
11789,0
11790,0
11791,0
11792,0
11793,0
11794,1
11795,0
11796,1
11797,1
11798,1
11799,1
11800,0
11801,0
11802,1
11803,0
11804,1
11805,0
11806,0
11807,1
11808,0
11809,0
11810,1
11811,1
11812,0
11813,1
11814,0
11815,0
11816,1
11817,0
11818,0
11819,0
11820,0
11821,0
11822,1
11823,0
11824,1
11825,0
11826,0
11827,0
11828,0
11829,0
11830,0
11831,0
11832,0
11833,0
11834,0
11835,1
11836,1
11837,0
11838,0
11839,0
11840,0
11841,1
11842,0
11843,1
11844,0
11845,0
11846,1
11847,0
11848,0
11849,1
11850,0
11851,0
11852,1
11853,0
11854,0
11855,0
11856,1
11857,1
11858,1
11859,0
11860,0
11861,0
11862,1
11863,1
11864,1
11865,0
11866,0
11867,0
11868,0
11869,0
11870,0
11871,0
11872,1
11873,0
11874,0
11875,0
11876,0
11877,0
11878,1
11879,1
11880,0
11881,1
11882,0
11883,1
11884,0
11885,1
11886,1
11887,0
11888,0
11889,1
11890,0
11891,0
11892,0
11893,0
11894,1
11895,0
11896,0
11897,0
11898,1
11899,0
11900,1
11901,0
11902,1
11903,0
11904,0
11905,1
11906,1
11907,0
11908,0
11909,0
11910,1
11911,0
11912,1
11913,1
11914,1
11915,0
11916,0
11917,0
11918,1
11919,0
11920,0
11921,0
11922,0
11923,1
11924,0
11925,0
11926,0
11927,0
11928,1
11929,0
11930,1
11931,0
11932,1
11933,0
11934,1
11935,1
11936,0
11937,1
11938,1
11939,0
11940,1
11941,0
11942,1
11943,0
11944,0
11945,1
11946,0
11947,0
11948,1
11949,1
11950,1
11951,0
11952,0
11953,1
11954,1
11955,1
11956,0
11957,1
11958,0
11959,0
11960,1
11961,0
11962,1
11963,1
11964,0
11965,0
11966,0
11967,0
11968,0
11969,0
11970,1
11971,1
11972,0
11973,0
11974,0
11975,0
11976,1
11977,0
11978,1
11979,1
11980,0
11981,1
11982,0
11983,1
11984,1
11985,1
11986,0
11987,0
11988,0
11989,1
11990,1
11991,1
11992,1
11993,0
11994,0
11995,0
11996,1
11997,0
11998,0
11999,1
12000,0
12001,1
12002,0
12003,0
12004,1
12005,0
12006,0
12007,0
12008,0
12009,1
12010,1
12011,0
12012,1
12013,1
12014,0
12015,1
12016,0
12017,1
12018,1
12019,1
12020,0
12021,1
12022,1
12023,0
12024,0
12025,0
12026,0
12027,0
12028,0
12029,0
12030,1
12031,0
12032,1
12033,0
12034,1
12035,0
12036,0
12037,1
12038,0
12039,1
12040,1
12041,1
12042,1
12043,1
12044,0
12045,0
12046,1
12047,0
12048,0
12049,1
12050,0
12051,1
12052,0
12053,0
12054,0
12055,1
12056,0
12057,1
12058,1
12059,0
12060,0
12061,1
12062,0
12063,0
12064,0
12065,0
12066,0
12067,1
12068,1
12069,0
12070,0
12071,1
12072,1
12073,0
12074,0
12075,0
12076,1
12077,0
12078,0
12079,0
12080,0
12081,1
12082,1
12083,0
12084,0
12085,1
12086,1
12087,1
12088,0
12089,0
12090,0
12091,0
12092,1
12093,1
12094,0
12095,1
12096,0
12097,0
12098,0
12099,1
12100,1
12101,0
12102,0
12103,0
12104,0
12105,0
12106,0
12107,0
12108,0
12109,0
12110,0
12111,1
12112,1
12113,1
12114,1
12115,0
12116,1
12117,1
12118,1
12119,0
12120,1
12121,1
12122,0
12123,0
12124,0
12125,1
12126,0
12127,0
12128,0
12129,0
12130,0
12131,0
12132,1
12133,0
12134,0
12135,0
12136,0
12137,0
12138,0
12139,1
12140,1
12141,0
12142,1
12143,1
12144,0
12145,0
12146,1
12147,1
12148,1
12149,0
12150,0
12151,0
12152,0
12153,0
12154,0
12155,1
12156,1
12157,0
12158,1
12159,0
12160,1
12161,0
12162,0
12163,0
12164,0
12165,0
12166,1
12167,0
12168,1
12169,1
12170,0
12171,0
12172,1
12173,1
12174,1
12175,1
12176,0
12177,0
12178,0
12179,1
12180,1
12181,0
12182,0
12183,0
12184,0
12185,1
12186,1
12187,1
12188,0
12189,0
12190,1
12191,0
12192,0
12193,1
12194,0
12195,1
12196,0
12197,0
12198,1
12199,1
12200,1
12201,0
12202,1
12203,0
12204,0
12205,1
12206,1
12207,0
12208,1
12209,1
12210,0
12211,0
12212,1
12213,1
12214,1
12215,1
12216,0
12217,1
12218,1
12219,0
12220,1
12221,0
12222,0
12223,0
12224,1
12225,1
12226,0
12227,1
12228,0
12229,0
12230,1
12231,0
12232,0
12233,0
12234,1
12235,0
12236,1
12237,1
12238,1
12239,1
12240,0
12241,0
12242,0
12243,0
12244,1
12245,0
12246,1
12247,1
12248,0
12249,1
12250,0
12251,0
12252,0
12253,1
12254,1
12255,0
12256,1
12257,1
12258,0
12259,1
12260,0
12261,1
12262,0
12263,0
12264,1
12265,1
12266,0
12267,0
12268,0
12269,1
12270,0
12271,0
12272,1
12273,0
12274,1
12275,1
12276,1
12277,0
12278,0
12279,0
12280,0
12281,0
12282,0
12283,1
12284,1
12285,0
12286,1
12287,1
12288,1
12289,0
12290,0
12291,1
12292,1
12293,1
12294,0
12295,0
12296,1
12297,0
12298,1
12299,1
12300,0
12301,0
12302,1
12303,0
12304,1
12305,1
12306,1
12307,1
12308,0
12309,0
12310,0
12311,0
12312,0
12313,0
12314,0
12315,0
12316,0
12317,0
12318,0
12319,0
12320,0
12321,1
12322,0
12323,0
12324,0
12325,1
12326,0
12327,0
12328,0
12329,1
12330,1
12331,0
12332,1
12333,0
12334,0
12335,1
12336,0
12337,1
12338,1
12339,1
12340,1
12341,1
12342,0
12343,1
12344,1
12345,0
12346,0
12347,0
12348,0
12349,1
12350,1
12351,0
12352,0
12353,0
12354,1
12355,1
12356,0
12357,0
12358,0
12359,0
12360,1
12361,1
12362,0
12363,1
12364,1
12365,0
12366,0
12367,0
12368,0
12369,0
12370,1
12371,0
12372,0
12373,1
12374,0
12375,1
12376,0
12377,1
12378,0
12379,1
12380,0
12381,1
12382,1
12383,1
12384,1
12385,1
12386,1
12387,1
12388,0
12389,1
12390,1
12391,1
12392,1
12393,1
12394,0
12395,0
12396,1
12397,0
12398,0
12399,0
12400,0
12401,0
12402,0
12403,0
12404,0
12405,1
12406,0
12407,0
12408,0
12409,1
12410,0
12411,1
12412,1
12413,1
12414,0
12415,0
12416,1
12417,0
12418,0
12419,0
12420,0
12421,0
12422,1
12423,0
12424,0
12425,0
12426,0
12427,0
12428,0
12429,0
12430,0
12431,0
12432,0
12433,0
12434,0
12435,0
12436,0
12437,0
12438,0
12439,1
12440,0
12441,1
12442,0
12443,1
12444,0
12445,1
12446,0
12447,0
12448,1
12449,0
12450,0
12451,1
12452,0
12453,0
12454,1
12455,1
12456,1
12457,0
12458,0
12459,0
12460,0
12461,0
12462,1
12463,1
12464,1
12465,0
12466,1
12467,1
12468,0
12469,0
12470,0
12471,0
12472,1
12473,0
12474,0
12475,0
12476,1
12477,0
12478,0
12479,1
12480,0
12481,1
12482,1
12483,0
12484,0
12485,0
12486,0
12487,1
12488,0
12489,0
12490,0
12491,0
12492,0
12493,1
12494,0
12495,0
12496,1
12497,0
12498,1
12499,0
12500,1
12501,0
12502,0
12503,0
12504,0
12505,0
12506,0
12507,0
12508,1
12509,1
12510,0
12511,1
12512,0
12513,1
12514,0
12515,0
12516,1
12517,1
12518,1
12519,0
12520,0
12521,1
12522,0
12523,1
12524,0
12525,0
12526,0
12527,1
12528,1
12529,1
12530,1
12531,0
12532,1
12533,1
12534,1
12535,0
12536,0
12537,0
12538,0
12539,1
12540,0
12541,0
12542,0
12543,1
12544,0
12545,1
12546,1
12547,0
12548,0
12549,0
12550,1
12551,1
12552,1
12553,1
12554,0
12555,1
12556,0
12557,1
12558,1
12559,0
12560,1
12561,0
12562,0
12563,1
12564,1
12565,1
12566,0
12567,0
12568,0
12569,0
12570,1
12571,0
12572,1
12573,0
12574,1
12575,1
12576,0
12577,0
12578,0
12579,0
12580,0
12581,0
12582,0
12583,0
12584,0
12585,1
12586,1
12587,0
12588,0
12589,0
12590,0
12591,1
12592,0
12593,1
12594,1
12595,1
12596,0
12597,1
12598,1
12599,0
12600,1
12601,0
12602,0
12603,0
12604,0
12605,1
12606,0
12607,0
12608,0
12609,0
12610,0
12611,0
12612,1
12613,0
12614,0
12615,0
12616,0
12617,0
12618,1
12619,1
12620,1
12621,0
12622,1
12623,1
12624,1
12625,1
12626,1
12627,0
12628,1
12629,0
12630,1
12631,0
12632,1
12633,1
12634,0
12635,0
12636,0
12637,0
12638,0
12639,0
12640,1
12641,1
12642,1
12643,0
12644,1
12645,1
12646,0
12647,0
12648,1
12649,1
12650,1
12651,1
12652,0
12653,0
12654,1
12655,0
12656,0
12657,0
12658,1
12659,1
12660,1
12661,0
12662,0
12663,1
12664,0
12665,1
12666,0
12667,1
12668,1
12669,0
12670,1
12671,1
12672,1
12673,0
12674,0
12675,0
12676,0
12677,0
12678,0
12679,1
12680,0
12681,1
12682,1
12683,1
12684,0
12685,1
12686,1
12687,1
12688,1
12689,0
12690,0
12691,1
12692,0
12693,1
12694,0
12695,0
12696,1
12697,0
12698,0
12699,1
12700,1
12701,0
12702,0
12703,1
12704,0
12705,0
12706,0
12707,1
12708,0
12709,1
12710,0
12711,0
12712,0
12713,0
12714,1
12715,1
12716,0
12717,1
12718,1
12719,0
12720,0
12721,0
12722,0
12723,0
12724,1
12725,1
12726,1
12727,0
12728,0
12729,1
12730,0
12731,0
12732,0
12733,0
12734,0
12735,0
12736,1
12737,1
12738,0
12739,0
12740,0
12741,0
12742,1
12743,0
12744,1
12745,1
12746,1
12747,1
12748,1
12749,0
12750,0
12751,1
12752,0
12753,0
12754,1
12755,1
12756,1
12757,1
12758,0
12759,0
12760,0
12761,0
12762,1
12763,0
12764,1
12765,0
12766,1
12767,1
12768,0
12769,0
12770,0
12771,0
12772,0
12773,0
12774,0
12775,0
12776,1
12777,0
12778,0
12779,0
12780,1
12781,0
12782,1
12783,0
12784,0
12785,1
12786,1
12787,1
12788,0
12789,1
12790,1
12791,0
12792,1
12793,0
12794,0
12795,0
12796,1
12797,1
12798,0
12799,0
12800,1
12801,0
12802,1
12803,0
12804,0
12805,1
12806,1
12807,1
12808,0
12809,1
12810,0
12811,0
12812,0
12813,0
12814,0
12815,1
12816,0
12817,0
12818,0
12819,0
12820,1
12821,1
12822,0
12823,1
12824,1
12825,1
12826,0
12827,0
12828,1
12829,0
12830,1
12831,1
12832,1
12833,1
12834,0
12835,1
12836,0
12837,0
12838,0
12839,1
12840,0
12841,0
12842,0
12843,0
12844,0
12845,0
12846,0
12847,0
12848,1
12849,0
12850,1
12851,0
12852,1
12853,0
12854,0
12855,1
12856,0
12857,1
12858,0
12859,1
12860,0
12861,0
12862,1
12863,0
12864,0
12865,1
12866,0
12867,0
12868,0
12869,1
12870,0
12871,1
12872,0
12873,0
12874,1
12875,0
12876,0
12877,0
12878,1
12879,0
12880,1
12881,1
12882,0
12883,0
12884,1
12885,1
12886,1
12887,1
12888,0
12889,1
12890,1
12891,0
12892,1
12893,1
12894,1
12895,1
12896,0
12897,1
12898,0
12899,0
12900,1
12901,0
12902,1
12903,0
12904,0
12905,0
12906,1
12907,1
12908,0
12909,0
12910,0
12911,1
12912,0
12913,1
12914,1
12915,1
12916,1
12917,0
12918,0
12919,0
12920,1
12921,1
12922,1
12923,1
12924,0
12925,0
12926,0
12927,1
12928,1
12929,1
12930,1
12931,0
12932,1
12933,0
12934,1
12935,1
12936,0
12937,1
12938,0
12939,0
12940,0
12941,1
12942,0
12943,1
12944,0
12945,1
12946,0
12947,0
12948,1
12949,0
12950,0
12951,0
12952,0
12953,0
12954,1
12955,1
12956,0
12957,1
12958,0
12959,0
12960,1
12961,1
12962,1
12963,0
12964,1
12965,0
12966,1
12967,1
12968,0
12969,1
12970,0
12971,0
12972,0
12973,0
12974,1
12975,1
12976,1
12977,0
12978,1
12979,1
12980,1
12981,0
12982,0
12983,0
12984,1
12985,1
12986,0
12987,0
12988,1
12989,0
12990,0
12991,1
12992,1
12993,0
12994,0
12995,0
12996,0
12997,0
12998,1
12999,0
13000,1
13001,0
13002,1
13003,1
13004,0
13005,1
13006,0
13007,1
13008,1
13009,0
13010,1
13011,0
13012,1
13013,0
13014,1
13015,0
13016,1
13017,0
13018,1
13019,1
13020,0
13021,0
13022,1
13023,0
13024,1
13025,0
13026,0
13027,1
13028,1
13029,1
13030,1
13031,1
13032,1
13033,0
13034,1
13035,0
13036,1
13037,1
13038,1
13039,1
13040,0
13041,1
13042,0
13043,1
13044,1
13045,0
13046,1
13047,1
13048,0
13049,0
13050,1
13051,0
13052,0
13053,0
13054,1
13055,0
13056,0
13057,0
13058,1
13059,1
13060,1
13061,0
13062,0
13063,1
13064,0
13065,0
13066,1
13067,0
13068,0
13069,1
13070,1
13071,0
13072,0
13073,0
13074,1
13075,1
13076,0
13077,0
13078,0
13079,0
13080,0
13081,0
13082,1
13083,0
13084,0
13085,0
13086,0
13087,0
13088,1
13089,0
13090,0
13091,1
13092,0
13093,0
13094,0
13095,0
13096,0
13097,1
13098,0
13099,0
13100,1
13101,1
13102,1
13103,0
13104,1
13105,1
13106,0
13107,1
13108,1
13109,1
13110,1
13111,1
13112,0
13113,1
13114,1
13115,0
13116,0
13117,0
13118,0
13119,0
13120,0
13121,1
13122,0
13123,1
13124,1
13125,1
13126,0
13127,1
13128,0
13129,1
13130,1
13131,1
13132,1
13133,1
13134,1
13135,0
13136,0
13137,0
13138,1
13139,0
13140,1
13141,0
13142,0
13143,1
13144,1
13145,1
13146,0
13147,1
13148,0
13149,0
13150,0
13151,1
13152,1
13153,0
13154,1
13155,1
13156,0
13157,1
13158,1
13159,1
13160,1
13161,1
13162,0
13163,0
13164,0
13165,1
13166,0
13167,0
13168,1
13169,1
13170,1
13171,1
13172,0
13173,1
13174,0
13175,0
13176,0
13177,1
13178,0
13179,0
13180,0
13181,1
13182,0
13183,0
13184,1
13185,0
13186,0
13187,1
13188,0
13189,0
13190,0
13191,1
13192,0
13193,0
13194,0
13195,0
13196,0
13197,0
13198,0
13199,0
13200,0
13201,1
13202,1
13203,0
13204,1
13205,0
13206,0
13207,1
13208,0
13209,1
13210,1
13211,0
13212,0
13213,0
13214,0
13215,0
13216,1
13217,0
13218,1
13219,0
13220,0
13221,1
13222,0
13223,0
13224,1
13225,1
13226,1
13227,0
13228,0
13229,0
13230,0
13231,1
13232,0
13233,0
13234,1
13235,1
13236,1
13237,0
13238,1
13239,1
13240,0
13241,1
13242,1
13243,1
13244,0
13245,0
13246,0
13247,0
13248,0
13249,0
13250,0
13251,0
13252,1
13253,0
13254,1
13255,1
13256,1
13257,0
13258,0
13259,1
13260,1
13261,0
13262,0
13263,0
13264,0
13265,0
13266,1
13267,0
13268,0
13269,0
13270,1
13271,1
13272,0
13273,1
13274,1
13275,1
13276,0
13277,1
13278,0
13279,0
13280,1
13281,0
13282,0
13283,1
13284,0
13285,0
13286,1
13287,1
13288,1
13289,0
13290,1
13291,0
13292,0
13293,1
13294,0
13295,1
13296,1
13297,0
13298,1
13299,0
13300,0
13301,1
13302,0
13303,1
13304,1
13305,0
13306,1
13307,0
13308,0
13309,1
13310,0
13311,1
13312,0
13313,0
13314,0
13315,1
13316,1
13317,0
13318,0
13319,0
13320,1
13321,1
13322,1
13323,0
13324,0
13325,0
13326,0
13327,0
13328,1
13329,1
13330,1
13331,0
13332,0
13333,1
13334,1
13335,0
13336,1
13337,0
13338,0
13339,0
13340,1
13341,0
13342,1
13343,1
13344,0
13345,1
13346,1
13347,1
13348,1
13349,0
13350,0
13351,0
13352,0
13353,0
13354,0
13355,1
13356,0
13357,1
13358,0
13359,0
13360,1
13361,1
13362,0
13363,1
13364,1
13365,0
13366,0
13367,0
13368,0
13369,0
13370,1
13371,0
13372,1
13373,1
13374,1
13375,0
13376,0
13377,0
13378,0
13379,0
13380,1
13381,0
13382,0
13383,1
13384,0
13385,1
13386,1
13387,0
13388,1
13389,1
13390,0
13391,0
13392,0
13393,0
13394,0
13395,1
13396,0
13397,0
13398,0
13399,0
13400,1
13401,0
13402,0
13403,0
13404,0
13405,0
13406,1
13407,1
13408,0
13409,0
13410,1
13411,0
13412,0
13413,0
13414,0
13415,1
13416,0
13417,1
